,one,two,three,four,key
6000,0.467976300189,-0.0386485396255,-0.295344251987,-1.82472622729,I
6001,-0.358893469543,1.40445260007,0.704964644926,-0.200638304015,X
6002,-0.50184039929,0.659253707223,-0.421690619312,-0.0576883018364,A
6003,0.204886212202,1.07413396504,1.38836131252,-0.982404023494,C
6004,0.354627914484,-0.133115852296,0.283762637978,-0.837062961653,S
6005,1.81748001608,0.742272722638,0.419394843928,-2.25103520513,T
6006,-0.776764319165,0.935517747061,-0.332871759623,-1.87564085416,M
6007,-0.913134961617,1.53062351168,-0.572656719239,0.477252252981,4
6008,0.358479538224,-0.49757199147,-0.367016188009,0.507701778685,N
6009,-1.74087710829,-1.16041658062,-1.63783027929,2.17220101238,H
6010,0.24056373835,-0.328249185208,1.25215525783,1.07279626643,V
6011,0.764018252198,1.16547617218,-0.639544262638,1.49525751956,I
6012,0.571034923177,-0.310537224251,0.582437274651,-0.2987651796,7
6013,2.31765810894,0.430709506296,-1.33421573445,0.199679483557,X
6014,1.54777073472,-1.11975292512,-2.27763354506,0.329585909852,K
6015,-1.31060811665,0.401719086645,-1.00098707369,1.15670834954,8
6016,-0.0884964396951,0.634711729043,0.153323985774,0.415334751149,Z
6017,-0.0186628260149,-0.247487241047,-1.44652215689,0.750937748749,F
6018,-0.0701272145463,-1.57909726069,0.120891794918,0.671431885035,N
6019,-0.194677940725,-0.492039150308,2.35960484963,0.319810396195,V
6020,-0.248617847177,0.868706587235,-0.492226143765,-0.717959381922,J
6021,-1.09154895394,-0.867110226119,-0.647760443099,-0.832561559975,I
6022,0.641404300148,-0.138821578977,-0.621962804042,-0.284839425379,U
6023,1.21640846838,0.99268666512,0.165161778012,-0.0696186082242,R
6024,-0.564474180519,0.792832268133,0.747052842907,0.57167515791,D
6025,1.75987899507,-0.515665834496,-0.230480686323,1.36231722352,F
6026,0.126266090531,0.309281375664,0.38281996138,-0.239199054993,F
6027,1.33436047951,-0.100152166835,-0.840730552173,-0.643966598255,2
6028,-0.737620017711,0.278087463151,-0.053235240431,-0.950971590734,B
6029,-1.1484864849,-0.986292150868,-0.144963115417,0.124362404338,Z
6030,1.63059449241,0.243886206002,0.468368306354,1.25804787443,H
6031,1.04488953219,0.0807175385621,0.857885542829,-0.298381802517,B
6032,-0.262542542362,-1.61519874791,-1.08723871374,0.759029075237,C
6033,0.0201440713103,1.10779156618,-0.559435335039,-0.481925210095,T
6034,-1.20391554609,1.88534310731,-0.0804704068388,0.25064589327,7
6035,0.366914548813,-2.43008643092,-1.05344696342,0.346278884194,H
6036,0.434220473424,-0.0798625386706,-0.422976747932,-0.0742721760915,8
6037,0.0406656980213,-1.81021570262,-0.189192727269,1.22926636581,M
6038,1.33845943246,0.338489099729,-0.213446105129,2.32592341971,K
6039,0.572981073363,0.782663875351,1.30767321124,1.61995725335,Q
6040,0.762428447112,-0.648528798886,1.93651473707,-1.15966561312,U
6041,-1.25204557796,-1.53853949038,1.0422813822,0.623835121823,5
6042,-0.0475302140596,-0.494310199706,-0.165460018905,0.472929032513,E
6043,0.124547711991,0.730791450242,-0.25752685093,-1.51125664924,W
6044,0.801889237656,-0.462780621429,-1.73462083332,0.674768319362,5
6045,-0.992306666472,-1.09683007882,-2.0617943017,0.035390605957,A
6046,-0.109662774864,2.57709376617,0.91356252242,0.613594050216,Z
6047,-0.541680906279,1.5100313553,0.467944825377,0.553225037837,H
6048,-0.0795865737601,-0.609923697841,0.35383422895,1.10803005914,C
6049,-0.0437516462601,-0.410666385961,-0.729599036366,0.263223371713,D
6050,-0.761490177447,1.10418191625,1.27060866366,-0.319284452382,E
6051,-0.804975073037,0.559520138339,1.05223226496,-0.645574265818,T
